id_country,start_place,start_day,start_h,prec,presMax,presMin,tmax,tmed,tmin,velmedia
11,Oficina de la Sitycleta,12,19,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Plaza de la feria,26,13,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
9,Teatro Pérez Galdós,18,19,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Intermodal El Rincón,16,18,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
14,Churruca,31,15,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,León y Castillo,30,9,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
10,Las Canteras - Luis Morote,20,14,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
14,Churruca,31,15,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Las Canteras - Luis Morote,22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Parque Santa Catalina,22,14,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
20,Plaza Manuel Becerra,25,10,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Service Car 3026LZF,28,18,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
19,C.C. El Muelle,18,17,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
24,Parque Santa Catalina,6,16,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Intermodal El Rincón,16,18,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Churruca,12,18,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
18,Intermodal El Rincón,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Parque Santa Catalina,22,14,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Parque del Estadio Insular,18,22,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
20,Plaza Manuel Becerra,25,10,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
9,Las Canteras - Luis Morote,22,14,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
18,León y Castillo,5,15,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
20,Plaza Manuel Becerra,25,10,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
18,Plaza de España,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
15,Torre Woermann,2,14,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
18,Parque Santa Catalina,22,7,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Base Naval,19,11,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,C.C. El Muelle,11,12,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
17,Castillo de Mata (elect.),15,12,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Las Canteras - Luis Morote,29,9,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Plazoleta de Farray,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
17,Cabildo de Gran Canaria,29,15,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,Torre Woermann,25,13,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Parque del Estadio Insular,4,9,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
6,Castillo de la Luz,27,16,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Parque Santa Catalina,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Castillo de la Luz,1,14,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
14,Plazoleta de Farray,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Gabinete Literario,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Las Canteras - Luis Morote,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Parque Santa Catalina,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Torre Woermann,25,13,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Parque Santa Catalina,18,10,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
7,Castillo de la Luz,1,14,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
18,Plaza San Agustín,10,12,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
7,Las Canteras - Luis Morote,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Las Canteras - Luis Morote,8,11,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
9,Plaza San Agustín,31,8,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Cabildo de Gran Canaria,28,16,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
10,Teatro Pérez Galdós,27,14,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
11,Gabinete Literario,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
10,Teatro Pérez Galdós,27,14,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,C.C. El Muelle,11,12,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
11,C.C. El Muelle,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
7,Torre Woermann,9,14,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
10,C.C. El Muelle,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
14,Churruca,14,10,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
9,Castillo de la Luz,18,9,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
18,Parque Santa Catalina,22,7,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Churruca,30,14,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Parque Santa Catalina,24,12,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,Las Canteras - Luis Morote,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Torre Las Palmas,16,12,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
14,Las Canteras - Luis Morote,4,16,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
2,Plaza de la feria,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
11,Parque Santa Catalina,18,12,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
7,Torre Woermann,14,10,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,C.C. El Muelle,24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,Plaza de América,29,18,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Oficina de la Sitycleta,26,17,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
14,Plaza de América,29,18,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
19,Paseo de Chil - Av. Escaleritas,8,15,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Parque Santa Catalina,21,22,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
11,Plaza del Pilar,9,13,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
9,Castillo de la Luz,18,9,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
9,Plaza de América,29,8,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,Plaza Manuel Becerra (elect.),25,13,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
11,Churruca,30,14,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
18,Intermodal El Rincón,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
17,Plaza de América,29,8,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Torre Woermann,4,17,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Parque Santa Catalina,22,18,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza de España,20,15,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
11,Parque Santa Catalina,22,18,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
9,Plazoleta de Farray,26,16,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
14,Parque Santa Catalina,16,10,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
10,Torre Las Palmas,6,10,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Plaza de España,29,17,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
2,Service Car 2970LZF,21,16,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
18,San Telmo,8,16,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
14,Parque Santa Catalina,26,11,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
9,Plazoleta de Farray,26,16,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Plaza de España,24,17,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,Gabinete Literario,29,11,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
18,Canódromo,22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
25,San Telmo,30,13,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
14,Torre Woermann,28,10,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Teatro Pérez Galdós,23,13,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Las Canteras - Luis Morote,24,14,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Parque Santa Catalina,3,15,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Las Canteras - Luis Morote,29,14,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
19,Cabildo de Gran Canaria,26,17,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
9,Plazoleta de Farray,28,11,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
15,Plazoleta de Farray,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
16,Plaza de España (elect.),22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
15,Plaza San Agustín,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Las Canteras - Luis Morote,26,8,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
2,Torre Las Palmas,3,14,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Churruca,29,18,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
19,Cabildo de Gran Canaria,26,17,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Plaza del Pilar,28,10,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,C.C. El Muelle,24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
18,Torre Woermann,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
2,Base Naval,1,9,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
9,Torre Woermann,7,17,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
9,Gabinete Literario,20,12,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
11,Parque Santa Catalina,31,14,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,C.C. El Muelle,11,15,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
9,Plaza del Pilar,22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
19,Cabildo de Gran Canaria,26,15,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,San Telmo,16,14,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
16,Plaza de España (elect.),22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
20,Las Canteras - Luis Morote,7,12,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
1,C.C. El Muelle,24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,C.C. El Muelle,21,15,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
11,C.C. El Muelle,21,15,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
14,Las Canteras - Luis Morote,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Las Canteras - Luis Morote,14,15,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
9,Torre Woermann,9,13,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
15,Churruca,7,10,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
10,Plaza del Pilar,30,22,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Teatro Pérez Galdós,23,13,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
15,Las Canteras - Luis Morote,14,15,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Plaza Manuel Becerra (elect.),12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Teatro Pérez Galdós,17,14,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Parque Santa Catalina,31,14,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Las Canteras - Luis Morote,27,10,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
10,Teatro Pérez Galdós,31,20,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
2,Castillo de la Luz,9,8,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
18,Piscina Julio Navarro,4,16,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,San Telmo,27,17,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
9,Cabildo de Gran Canaria,5,16,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Plaza Manuel Becerra,1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
6,Cabildo de Gran Canaria,15,17,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
14,San Cristóbal,17,13,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,Torre Woermann,27,12,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
2,San Telmo,27,9,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
14,Plaza del Pilar,26,17,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Parque Santa Catalina,24,9,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
12,Las Canteras - Luis Morote,26,18,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,San Bernardo,25,12,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
15,Cabildo de Gran Canaria,23,13,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
17,Churruca,29,13,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
14,Parque Santa Catalina,25,16,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
13,San Telmo,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
18,Teatro Pérez Galdós,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
7,San Telmo,6,19,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
18,Plaza de España (elect.),23,22,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
13,San Telmo,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
9,Parque del Estadio Insular,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
14,San Telmo,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
10,Churruca,2,9,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
1,Plaza San Agustín,5,13,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Plaza Manuel Becerra (elect.),23,14,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
7,Plaza de España,5,22,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
17,Teatro Pérez Galdós,15,17,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
2,Hoya de la Plata,22,14,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza San Agustín,5,13,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
9,Las Canteras - Luis Morote,28,19,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
11,Cabildo de Gran Canaria,20,14,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Las Canteras - Luis Morote,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
14,Plaza O'Shanahan,22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
17,Churruca,29,13,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,C.C. El Muelle,11,15,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
14,Plaza O'Shanahan,31,19,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Ayuntamiento,25,14,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
15,Cabildo de Gran Canaria,23,13,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
1,C.C. El Muelle,10,12,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
24,Parque Santa Catalina,6,16,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Parque Santa Catalina,11,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
14,Churruca,30,15,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
9,Torre Woermann,6,18,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Plaza San Agustín,5,13,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
12,San Telmo,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
14,San Telmo,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
16,Intermodal El Rincón,16,12,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Parque Santa Catalina,18,14,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Plaza de España,26,17,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
16,Las Canteras - Luis Morote,22,8,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
16,Castillo de Mata (elect.),16,13,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
25,Plaza de América,27,15,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Las Canteras - Luis Morote,15,12,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
7,Plazoleta de Farray,3,11,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
14,Churruca,26,13,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
15,Plaza Manuel Becerra,7,17,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
1,Las Canteras - Luis Morote,29,9,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,San Telmo,13,14,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
18,Torre Woermann,4,11,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Oficina de la Sitycleta,7,13,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
6,Teatro Pérez Galdós,29,16,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
20,Torre Woermann,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Parque Santa Catalina,24,12,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
7,Plaza del Pilar,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Plaza Manuel Becerra (elect.),20,17,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Plaza Manuel Becerra (elect.),20,17,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
6,Parque Santa Catalina,28,19,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
21,Plaza de España,5,16,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Plaza del Pilar,4,16,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
12,San Telmo,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Plazoleta de Farray,27,15,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
14,Plaza Manuel Becerra (elect.),29,19,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
10,Las Canteras - Luis Morote,17,20,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
10,Castillo de la Luz,2,8,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
11,Las Canteras - Luis Morote,22,21,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
15,Plaza del Pilar,20,16,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
7,Plaza del Pilar,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
15,Intermodal El Rincón,30,14,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
13,Ayuntamiento,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Vega de San José,31,20,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Plaza San Agustín,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,Churruca,22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
10,Las Canteras - Luis Morote,17,20,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
7,Plaza San Agustín,5,13,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
9,Torre Woermann,18,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
14,Churruca,26,13,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Plazoleta de Farray,24,13,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,Parque Santa Catalina,25,16,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,San Telmo,22,12,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Torre Woermann,28,16,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Torre Woermann,27,12,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
7,Plaza San Agustín,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
18,Torre Woermann,26,14,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
13,IES Mesa y López,28,16,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Cabildo de Gran Canaria,24,19,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,León y Castillo,30,9,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Plaza San Agustín,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Paseo de Chil - Av. Escaleritas,9,21,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Parque Santa Catalina,24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
15,Teatro Pérez Galdós,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
19,Cabildo de Gran Canaria,26,15,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,San Telmo,22,12,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Muelle Deportivo,24,13,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
10,San Telmo,31,22,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Plaza de América,26,15,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Aparcamiento Sanapú,20,22,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
7,Plazoleta de Farray,3,11,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Aparcamiento Sanapú,20,22,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
10,Gabinete Literario,22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
18,Teatro Pérez Galdós,4,13,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
7,Torre Woermann,16,11,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
14,Cabildo de Gran Canaria,17,10,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
18,Torre Las Palmas,4,12,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Torre Woermann,18,14,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,Parque Santa Catalina,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
18,Plaza de América,30,18,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
9,Plaza de España (elect.),6,11,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
21,Base Naval,24,17,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
18,Plaza de América,30,18,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Las Canteras - Luis Morote,2,17,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
12,Las Canteras - Luis Morote,26,18,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
14,Plaza de España,31,17,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Plaza de la feria,30,12,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
17,San Telmo,29,12,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
10,Plaza de la feria,1,15,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
20,Las Canteras - Luis Morote,7,12,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,San Bernardo,4,10,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
10,Gabinete Literario,31,21,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
16,Churruca,15,8,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Barranquillo Don Zoilo,13,17,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Plaza de la feria,7,16,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
14,Cabildo de Gran Canaria,17,10,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
15,Las Canteras - Luis Morote,19,17,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Plaza del Pilar,19,13,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Las Canteras - Luis Morote,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
14,Torre Woermann,31,14,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Plaza del Pilar,19,13,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
9,Teatro Pérez Galdós,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Las Canteras - Luis Morote,5,17,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Torre Las Palmas,8,15,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
10,Gabinete Literario,31,21,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Plaza Manuel Becerra (elect.),10,13,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
18,Plaza de España,21,17,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Plaza Manuel Becerra (elect.),10,13,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
14,San Telmo,31,11,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
10,San Telmo,31,22,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Vega de San José,21,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
18,Plaza de España,21,17,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
7,C.C. El Muelle,25,10,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
9,San Bernardo,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
9,Teatro Pérez Galdós,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
17,Torre Woermann,28,18,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Gabinete Literario,29,17,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
15,Intermodal El Rincón,30,15,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Teatro Pérez Galdós,15,17,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
7,Torre Woermann,2,14,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
2,Torre Las Palmas,3,14,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Torre Woermann,28,18,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
16,Teatro Pérez Galdós,8,18,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
11,San Bernardo,4,10,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,San Bernardo,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
18,Teatro Pérez Galdós,12,16,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
